"filename", "language", "JSON", "JavaScript", "Handlebars", "CSS", "Markdown", "Less", "TypeScript", "SCSS", "XML", "Properties", "comment", "blank", "total"
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\table\plugin.js", "JavaScript", 0, 3364, 0, 0, 0, 0, 0, 0, 0, 0, 3, 96, 3463
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\table\plugin.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\visualblocks\index.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\visualblocks\plugin.js", "JavaScript", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\visualblocks\plugin.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\visualchars\index.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\visualchars\plugin.js", "JavaScript", 0, 522, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36, 561
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\visualchars\plugin.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\wordcount\index.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\wordcount\plugin.js", "JavaScript", 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26, 414
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\plugins\wordcount\plugin.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\dark\content.css", "CSS", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 7, 1, 67
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\dark\content.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\dark\content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\default\content.css", "CSS", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 7, 1, 62
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\default\content.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\default\content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\document\content.css", "CSS", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 7, 1, 67
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\document\content.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\document\content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\tinymce-5-dark\content.css", "CSS", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 7, 1, 67
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\tinymce-5-dark\content.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\tinymce-5-dark\content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\tinymce-5\content.css", "CSS", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 7, 1, 62
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\tinymce-5\content.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\tinymce-5\content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\writer\content.css", "CSS", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 7, 1, 63
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\writer\content.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\content\writer\content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\content.css", "CSS", 0, 0, 0, 770, 0, 0, 0, 0, 0, 0, 13, 1, 784
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\content.inline.css", "CSS", 0, 0, 0, 783, 0, 0, 0, 0, 0, 0, 13, 1, 797
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\content.inline.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\content.inline.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\content.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\skin.css", "CSS", 0, 0, 0, 4399, 0, 0, 0, 0, 0, 0, 32, 1, 4432
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\skin.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\skin.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\skin.shadowdom.css", "CSS", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\skin.shadowdom.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide-dark\skin.shadowdom.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\content.css", "CSS", 0, 0, 0, 789, 0, 0, 0, 0, 0, 0, 13, 1, 803
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\content.inline.css", "CSS", 0, 0, 0, 783, 0, 0, 0, 0, 0, 0, 13, 1, 797
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\content.inline.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\content.inline.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\content.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\skin.css", "CSS", 0, 0, 0, 4396, 0, 0, 0, 0, 0, 0, 32, 1, 4429
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\skin.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\skin.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\skin.shadowdom.css", "CSS", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\skin.shadowdom.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\oxide\skin.shadowdom.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.css", "CSS", 0, 0, 0, 770, 0, 0, 0, 0, 0, 0, 13, 1, 784
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.inline.css", "CSS", 0, 0, 0, 783, 0, 0, 0, 0, 0, 0, 13, 1, 797
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.inline.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.inline.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\skin.css", "CSS", 0, 0, 0, 4508, 0, 0, 0, 0, 0, 0, 33, 1, 4542
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\skin.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\skin.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\skin.shadowdom.css", "CSS", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\skin.shadowdom.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5-dark\skin.shadowdom.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\content.css", "CSS", 0, 0, 0, 789, 0, 0, 0, 0, 0, 0, 13, 1, 803
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\content.inline.css", "CSS", 0, 0, 0, 783, 0, 0, 0, 0, 0, 0, 13, 1, 797
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\content.inline.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\content.inline.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\content.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\content.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\skin.css", "CSS", 0, 0, 0, 4508, 0, 0, 0, 0, 0, 0, 33, 1, 4542
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\skin.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\skin.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\skin.shadowdom.css", "CSS", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\skin.shadowdom.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\skins\ui\tinymce-5\skin.shadowdom.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\themes\silver\index.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\themes\silver\theme.js", "JavaScript", 0, 30570, 0, 0, 0, 0, 0, 0, 0, 0, 3, 749, 31322
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\themes\silver\theme.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\tinymce.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3254, 0, 0, 0, 0, 1, 3255
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\tinymce.js", "JavaScript", 0, 31661, 0, 0, 0, 0, 0, 0, 0, 0, 3, 475, 32139
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\app\assets\vendor\tinymce\tinymce.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\package-lock.json", "JSON", 2355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2356
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\package.json", "JSON", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\server.js", "JavaScript", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 170
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\contact.handlebars", "Handlebars", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 8, 105
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\dashboard.handlebars", "Handlebars", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 2, 36, 243
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\db\companyDB.handlebars", "Handlebars", 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 10, 31, 261
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\db\employerDB.handlebars", "Handlebars", 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 26, 32, 337
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\db\residentDB.handlebars", "Handlebars", 0, 0, 316, 0, 0, 0, 0, 0, 0, 0, 29, 33, 378
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\db\unitTeamDB.handlebars", "Handlebars", 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 25, 30, 313
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\helpDesk.handlebars", "Handlebars", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 13, 86
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\profiles\companyProfile.handlebars", "Handlebars", 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 12, 27, 215
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\profiles\employerProfile.handlebars", "Handlebars", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 3, 20, 123
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\profiles\residentProfile.handlebars", "Handlebars", 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 9, 30, 295
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\profiles\unitTeamProfile.handlebars", "Handlebars", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 3, 17, 116
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\tables\companyTables.handlebars", "Handlebars", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 3, 5, 67
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\tables\employerTables.handlebars", "Handlebars", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 2, 6, 66
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\tables\residentTables.handlebars", "Handlebars", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 2, 17, 90
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\admin\tables\unitTeamTables.handlebars", "Handlebars", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 2, 5, 67
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\auth\login.handlebars", "Handlebars", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 5, 18, 81
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\auth\residentLogin.handlebars", "Handlebars", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 5, 53
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\clearance\Classification.handlebars", "Handlebars", 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 11, 20, 238
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\clearance\EAI.handlebars", "Handlebars", 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 11, 20, 235
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\clearance\Medical.handlebars", "Handlebars", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 11, 20, 236
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\clearance\Sex-Offender.handlebars", "Handlebars", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 11, 20, 236
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\clearance\UTM.handlebars", "Handlebars", 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 11, 20, 235
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\clearance\Warden.handlebars", "Handlebars", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 11, 20, 236
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\clearance\thankYou.handlebars", "Handlebars", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 3, 15
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\employer\applicants.handlebars", "Handlebars", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 2, 6, 67
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\employer\contact.handlebars", "Handlebars", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 8, 105
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\employer\dashboard.handlebars", "Handlebars", 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 2, 17, 201
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\employer\employees.handlebars", "Handlebars", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 16, 5, 67
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\employer\helpDesk.handleBars", "Handlebars", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 7, 80
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\employer\jobProfile.handlebars", "Handlebars", 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 10, 21, 203
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\employer\managePositions.handlebars", "Handlebars", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 9, 13, 157
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\employer\residentProfile.handlebars", "Handlebars", 0, 0, 344, 0, 0, 0, 0, 0, 0, 0, 12, 36, 392
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\error.handlebars", "Handlebars", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\layouts\main.handlebars", "Handlebars", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 12, 54
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\partials\adminTemplate.handlebars", "Handlebars", 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 13, 14, 175
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\partials\arrowUp.handlebars", "Handlebars", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\partials\employerTemplate.handlebars", "Handlebars", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 12, 123
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\partials\footer.handlebars", "Handlebars", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\partials\residentProfile.handlebars", "Handlebars", 0, 0, 454, 0, 0, 0, 0, 0, 0, 0, 33, 15, 502
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\partials\residentProfileCard.handlebars", "Handlebars", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\partials\residentTemplate.handlebars", "Handlebars", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 10, 103
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\partials\unitTeamTemplate.handlebars", "Handlebars", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 12, 13, 146
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\resident\applications.handlebars", "Handlebars", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 7, 76
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\resident\dashboard.handlebars", "Handlebars", 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 16, 147
"c:\Users\KCTCodingIm12\Desktop\KCI PI Beta 3.0\views\resident\faq.handlebars", "Handlebars", 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 33, 250
